gen,specEquation,range,seed,topAEquation,topPEquation,correlation,covariance,AMean,PMean,AStd,PStd,AVar,PVar,ASkew,PSkew,AExKur,PExKur,topAMean,topPMean,topABest,topPBest,topAMeanDelta,topPMeanDelta,topABestDelta,topPBestDelta,topAStrat,topPStrat,topADomStrat,topPDomStrat,topABirthGen,topPBirthGen,topAAge,topPAge,run
398,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((((9)+(0))*((x)+((x)*(x))))*(((4)*(9))*((6)+((1)*(x))))),((9)*(x)),0.09186027655626947,0.000013181976111968021,-0.8206709051847456,0.0017992150074193846,0.5758711475793282,0.022494991530607404,0.0032753706506274036,0.0000062870235952098315,0.19698159504273655,0.36653175971480756,-0.38597561032358296,-0.4688476348516497,-0.6677189784708422,0.007777384299434741,0.9862800460145039,0.07377034044034662,17655.400871397214,635.2369049622088,746594.778971111,592.9748917300143,FellTreeD|AddXD|AddTreeWithDiv|MutateTerminalR|AddXD|AddRandomSubTreeR|FellTreeD|AddTreeWithSub|AddTreeWithSub|ReplaceBranchR|AddToLeafX|DivXD|AddTreeWithMult|MultXD|AddRandomSubTreeR|MultXD,AddRandomSubTreeR|AddTreeWithAdd|AddXD|SkipD|FellTreeD|AddRandomSubTreeR|AddTreeWithMult|AddTreeWithMult|AddTreeWithDiv|MutateNonTerminalR|AddRandomSubTreeR|MultXD|SubXD|MultXD|FellTreeD|DeleteTerminalR,AddRandomSubTreeR,AddRandomSubTreeR,0,0,4,9,4
399,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((((4)*(8))+((1)*((x)+(2))))*(((x)-((8)*(x)))*((3)*((9)*(x)))))*((((9)-(0))+((5)*(x)))*(((x)-(x))*((3)*((9)*((x)/(x))))))),(((((3)+(0))*((9)*((1)*(9))))/(((4)*(x))*((x)+((x)+(5)))))*((((7)-(1))-((x)-(2)))+(((3)-(0))+((x)/((x)-(x)))))),0.038191076037478275,0.00019076535535081918,-0.4289714394369681,-0.16979953217080285,0.8712450254956551,0.2615485504819812,0.01449658808314121,0.0017211131521823696,0.22068031648320563,-0.8520269691768596,-0.3082304947645147,1.5357646662294617,-0.13762528967926926,-0.08305978736283691,0.9999997238158109,0.5420131977151075,NaN,NaN,37088459127.109024,293.2044679154101,FellTreeD|AddXD|AddTreeWithDiv|MutateTerminalR|AddXD|AddRandomSubTreeR|FellTreeD|AddTreeWithSub|AddTreeWithSub|ReplaceBranchR|AddToLeafX|DivXD|AddTreeWithMult|MultXD|AddRandomSubTreeR|MultXD,AddRandomSubTreeR|AddTreeWithAdd|AddXD|SkipD|FellTreeD|AddRandomSubTreeR|AddTreeWithMult|AddTreeWithMult|AddTreeWithDiv|MutateNonTerminalR|AddRandomSubTreeR|MultXD|SubXD|MultXD|FellTreeD|DeleteTerminalR,AddXD,AddRandomSubTreeR,0,0,2,1,4
400,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((9)*(8))*((9)-(x))),(0),NaN,0,-0.9372570855848975,0,0.007727580917990974,0,0.0000007987911821684101,0,-0.5714931080612327,NaN,0.5752845600152288,NaN,-0.9353613627375319,0,-0.9054123207145015,0,662.1094634436139,640.2028758309526,968.8848687480307,640.2028758309526,FellTreeD|AddXD|AddTreeWithDiv|MutateTerminalR|AddXD|AddRandomSubTreeR|FellTreeD|AddTreeWithSub|AddTreeWithSub|ReplaceBranchR|AddToLeafX|DivXD|AddTreeWithMult|MultXD|AddRandomSubTreeR|MultXD,AddRandomSubTreeR|AddTreeWithAdd|AddXD|SkipD|FellTreeD|AddRandomSubTreeR|AddTreeWithMult|AddTreeWithMult|AddTreeWithDiv|MutateNonTerminalR|AddRandomSubTreeR|MultXD|SubXD|MultXD|FellTreeD|DeleteTerminalR,AddXD,AddRandomSubTreeR,0,0,2,1,4
401,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((8)-((8)+(3)))*((x)+((x)+(x)))),(0),NaN,0,-0.9431995767520078,0,0.007739935342625624,0,0.000004395657995049638,0,-0.5142987799171597,NaN,-0.03902773499764134,NaN,-0.9391700394667151,0,-0.9369831964334625,0,623.0962507214783,640.2028758309526,645.4966219035456,640.2028758309526,FellTreeD|AddXD|AddTreeWithDiv|MutateTerminalR|AddXD|AddRandomSubTreeR|FellTreeD|AddTreeWithSub|AddTreeWithSub|ReplaceBranchR|AddToLeafX|DivXD|AddTreeWithMult|MultXD|AddRandomSubTreeR|MultXD,AddRandomSubTreeR|AddTreeWithAdd|AddXD|SkipD|FellTreeD|AddRandomSubTreeR|AddTreeWithMult|AddTreeWithMult|AddTreeWithDiv|MutateNonTerminalR|AddRandomSubTreeR|MultXD|SubXD|MultXD|FellTreeD|DeleteTerminalR,MultXD,AddRandomSubTreeR,0,0,1,1,4
402,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((x)*((7)*(8)))*((x)-(0))),((((3)*((9)*(x)))*((4)-((x)*(8))))/(((x)*(8))/((x)-((x)*(x))))),0.11193898670531922,0.000007297493382348916,-0.9362500685765938,-0.4932695746739858,0.028760824730277645,0.4909567695752249,0.0000014929719112186645,0.0028466432282727816,1.0590347357949157,0.01758089366818557,2.3046712275933063,-0.6590636559913237,-0.9319250189982358,-0.3786818911136868,-0.7290856167325624,0.5396142819131584,697.3087777514718,11865.831782700421,2775.0426763485198,256.3555256973322,FellTreeD|AddXD|AddTreeWithDiv|MutateTerminalR|AddXD|AddRandomSubTreeR|FellTreeD|AddTreeWithSub|AddTreeWithSub|ReplaceBranchR|AddToLeafX|DivXD|AddTreeWithMult|MultXD|AddRandomSubTreeR|MultXD,AddRandomSubTreeR|AddTreeWithAdd|AddXD|SkipD|FellTreeD|AddRandomSubTreeR|AddTreeWithMult|AddTreeWithMult|AddTreeWithDiv|MutateNonTerminalR|AddRandomSubTreeR|MultXD|SubXD|MultXD|FellTreeD|DeleteTerminalR,FellTreeD,AddRandomSubTreeR,0,0,3,4,4
403,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((9)*((x)*(8)))*((x)-((x)-(x)))),(((8)*((x)-(3)))*((9)-(x))),0.11891111267204023,0.000001934872194979888,-0.9396394897704179,-0.004290681426717322,0.05397305436909314,0.07085640428251305,0.000016907074549024207,0.000015659980389795053,0.7491716439457216,0.3564676156567878,0.36584672704473986,0.3128930206093141,-0.9284050599406375,0.005349894041033155,-0.6596466845921034,0.5153003321749379,733.3645843351771,637.0220248440504,3486.322741163755,310.3061212559122,FellTreeD|AddXD|AddTreeWithDiv|MutateTerminalR|AddXD|AddRandomSubTreeR|FellTreeD|AddTreeWithSub|AddTreeWithSub|ReplaceBranchR|AddToLeafX|DivXD|AddTreeWithMult|MultXD|AddRandomSubTreeR|MultXD,AddRandomSubTreeR|AddTreeWithAdd|AddXD|SkipD|FellTreeD|AddRandomSubTreeR|AddTreeWithMult|AddTreeWithMult|AddTreeWithDiv|MutateNonTerminalR|AddRandomSubTreeR|MultXD|SubXD|MultXD|FellTreeD|DeleteTerminalR,FellTreeD,AddRandomSubTreeR,0,0,3,2,4
404,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((((5)*(9))*((x)*((5)-(0))))/((1)/((4)+((5)*(x))))),((((x)*(x))*((x)+((x)+(0))))-(((7)*(9))+((3)-((6)+(x))))),0.08322038227798065,0.000014039801537979978,-0.9458041993919268,-0.03850231196936956,0.23172639232678008,0.17046888488981513,0.000033715014975863714,0.0008441879871510572,2.1115229743250117,-0.49853682072230243,7.112137621146484,1.215753310451269,-0.9184412397582186,0.016145960759786727,0.8880454858456143,0.7702290209912153,NaN,1122.6201198568656,91494.7118538674,147.1000415439174,FellTreeD|AddXD|AddTreeWithDiv|MutateTerminalR|AddXD|AddRandomSubTreeR|FellTreeD|AddTreeWithSub|AddTreeWithSub|ReplaceBranchR|AddToLeafX|DivXD|AddTreeWithMult|MultXD|AddRandomSubTreeR|MultXD,AddRandomSubTreeR|AddTreeWithAdd|AddXD|SkipD|FellTreeD|AddRandomSubTreeR|AddTreeWithMult|AddTreeWithMult|AddTreeWithDiv|MutateNonTerminalR|AddRandomSubTreeR|MultXD|SubXD|MultXD|FellTreeD|DeleteTerminalR,FellTreeD,AddRandomSubTreeR,0,0,1,1,4
405,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((((2)*((8)*(8)))-((1)*((3)*(x))))-(((0)*(3))*((x)*((2)+((7)+(5)))))),((((6)*(x))/((0)+(4)))+((0)*((x)*(x)))),0.11007126740242852,0.00010985372934278648,-0.9256199012412378,-0.1334353037117236,0.39358508887506694,0.1341267189951177,0.00041681407614737123,0.002389677523737331,1.0987238371111874,-0.310472494213224,1.5031466573708472,0.37391966361852935,-0.854194471468168,-0.012510855870255968,0.983907462587556,0.9006149051571959,NaN,1141.0912484465593,636521.4975591337,63.62662353309519,FellTreeD|AddXD|AddTreeWithDiv|MutateTerminalR|AddXD|AddRandomSubTreeR|FellTreeD|AddTreeWithSub|AddTreeWithSub|ReplaceBranchR|AddToLeafX|DivXD|AddTreeWithMult|MultXD|AddRandomSubTreeR|MultXD,AddRandomSubTreeR|AddTreeWithAdd|AddXD|SkipD|FellTreeD|AddRandomSubTreeR|AddTreeWithMult|AddTreeWithMult|AddTreeWithDiv|MutateNonTerminalR|AddRandomSubTreeR|MultXD|SubXD|MultXD|FellTreeD|DeleteTerminalR,AddXD,AddRandomSubTreeR,0,0,1,3,4
406,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((x)/(1))/((1)/(x))),(((x)*(x))-((2)*(x))),0.05342624329278457,0.000004329939101549047,-0.9481551807237409,-0.015703926713716343,0.015243714090042713,0.15853469338741358,0.000010322231246196464,0.0006363275364013464,0.14660783811931097,-0.1205630854203615,-0.6675923091651517,-0.09176022578989551,-0.9414249824631502,0.03931478314351541,-0.9374880407512362,0.6146295576030923,599.9983148630349,618.3111596778472,640.3253773581747,246.7152654827468,FellTreeD|AddXD|AddTreeWithDiv|MutateTerminalR|AddXD|AddRandomSubTreeR|FellTreeD|AddTreeWithSub|AddTreeWithSub|ReplaceBranchR|AddToLeafX|DivXD|AddTreeWithMult|MultXD|AddRandomSubTreeR|MultXD,AddRandomSubTreeR|AddTreeWithAdd|AddXD|SkipD|FellTreeD|AddRandomSubTreeR|AddTreeWithMult|AddTreeWithMult|AddTreeWithDiv|MutateNonTerminalR|AddRandomSubTreeR|MultXD|SubXD|MultXD|FellTreeD|DeleteTerminalR,FellTreeD,AddRandomSubTreeR,0,0,8,2,4
407,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(0),((x)*(9)),NaN,0,-0.9374999999999999,0.010710762314551064,0,0.022658402527610703,0,0.000005005263470943091,NaN,0.05052230962000569,NaN,1.4470968503217985,-0.9374999999999999,0.01802769893188049,-0.9374999999999999,0.07377034044034662,640.2028758309526,628.6594860821913,640.2028758309526,592.9748917300143,FellTreeD|AddXD|AddTreeWithDiv|MutateTerminalR|AddXD|AddRandomSubTreeR|FellTreeD|AddTreeWithSub|AddTreeWithSub|ReplaceBranchR|AddToLeafX|DivXD|AddTreeWithMult|MultXD|AddRandomSubTreeR|MultXD,AddRandomSubTreeR|AddTreeWithAdd|AddXD|SkipD|FellTreeD|AddRandomSubTreeR|AddTreeWithMult|AddTreeWithMult|AddTreeWithDiv|MutateNonTerminalR|AddRandomSubTreeR|MultXD|SubXD|MultXD|FellTreeD|DeleteTerminalR,FellTreeD,AddRandomSubTreeR,0,0,1,1,4
408,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((9)*(9)),(((x)*(2))*((x)*(x))),0.14929203525418802,0.0000005529765740139109,-0.9375323021142742,-0.13071983380356728,0.0004362374295949244,0.2165824545694325,0.0000000077113916195497,0.0017791289659388606,-0.2765831137407039,-0.021871617847562315,-0.5706849302551209,-0.5559556218914161,-0.9373582140904679,-0.040775503605067195,-0.9360490382938909,0.7986383143367062,641.6552237835077,1189.0735050277601,655.065433542499,128.91233024380907,FellTreeD|AddXD|AddTreeWithDiv|MutateTerminalR|AddXD|AddRandomSubTreeR|FellTreeD|AddTreeWithSub|AddTreeWithSub|ReplaceBranchR|AddToLeafX|DivXD|AddTreeWithMult|MultXD|AddRandomSubTreeR|MultXD,AddRandomSubTreeR|AddTreeWithAdd|AddXD|SkipD|FellTreeD|AddRandomSubTreeR|AddTreeWithMult|AddTreeWithMult|AddTreeWithDiv|MutateNonTerminalR|AddRandomSubTreeR|MultXD|SubXD|MultXD|FellTreeD|DeleteTerminalR,FellTreeD,AddRandomSubTreeR,0,0,1,2,4
409,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((((x)*(9))*((x)*(1)))+(((8)+(4))*((6)+(9))))*(((8)/((2)+(3)))*((2)*((6)+((x)*(x)))))),(((((3)-(5))*((7)-(9)))+(((x)*(3))+((x)+((x)*(1)))))*(((6)*((3)*(4)))*(((x)+(0))-((x)-((x)/(x)))))),-0.025191832434955295,-0.00004253257951146756,-0.8086211414815117,-0.0800106018469527,0.6114147236050939,0.17792941123904743,0.0030654558389815465,0.0009298841887458394,0.1779721378506492,-0.250705376794897,-0.5534449284286875,-0.47705880561532865,-0.6613809584211332,-0.021936682839018846,0.9974774014790037,0.513684072974656,NaN,1638.2164929939092,4060593.046431269,311.34085504402094,FellTreeD|AddXD|AddTreeWithDiv|MutateTerminalR|AddXD|AddRandomSubTreeR|FellTreeD|AddTreeWithSub|AddTreeWithSub|ReplaceBranchR|AddToLeafX|DivXD|AddTreeWithMult|MultXD|AddRandomSubTreeR|MultXD,AddRandomSubTreeR|AddTreeWithAdd|AddXD|SkipD|FellTreeD|AddRandomSubTreeR|AddTreeWithMult|AddTreeWithMult|AddTreeWithDiv|MutateNonTerminalR|AddRandomSubTreeR|MultXD|SubXD|MultXD|FellTreeD|DeleteTerminalR,AddXD,AddRandomSubTreeR,0,0,1,1,4
410,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((7)*(9)),(((0)+((6)+(x)))*((7)*((3)+(x)))),-0.02110594269082851,-0.000000025243345628023705,-0.9375381628644917,-0.006599903487688566,0.0002846219701422342,0.01575608160811045,0.00000000890759293480471,0.00016059201819023104,-0.7629559793988621,-1.009464685768706,0.7348436074093172,0.7189761200638038,-0.9373607618515277,0.008758207685558385,-0.9364535968330467,0.17654183161653622,641.6291264401898,634.5959052714479,650.9214408991473,527.1802875255823,FellTreeD|AddXD|AddTreeWithDiv|MutateTerminalR|AddXD|AddRandomSubTreeR|FellTreeD|AddTreeWithSub|AddTreeWithSub|ReplaceBranchR|AddToLeafX|DivXD|AddTreeWithMult|MultXD|AddRandomSubTreeR|MultXD,AddRandomSubTreeR|AddTreeWithAdd|AddXD|SkipD|FellTreeD|AddRandomSubTreeR|AddTreeWithMult|AddTreeWithMult|AddTreeWithDiv|MutateNonTerminalR|AddRandomSubTreeR|MultXD|SubXD|MultXD|FellTreeD|DeleteTerminalR,AddXD,AddRandomSubTreeR,0,0,5,10,4
411,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(0),((((5)+(0))*((9)+((5)*(x))))*(((x)-(3))/((2)*((8)*(x))))),NaN,0,-0.9374999999999999,-0.1943819645172729,0,0.32681545781084315,0,0.0023077025172416267,NaN,-0.29875783869022426,NaN,-0.2660569520723204,-0.9374999999999999,-0.0979104130820421,-0.9374999999999999,0.7116335684987709,640.2028758309526,3228.5766424744475,640.2028758309526,184.61301874019622,FellTreeD|AddXD|AddTreeWithDiv|MutateTerminalR|AddXD|AddRandomSubTreeR|FellTreeD|AddTreeWithSub|AddTreeWithSub|ReplaceBranchR|AddToLeafX|DivXD|AddTreeWithMult|MultXD|AddRandomSubTreeR|MultXD,AddRandomSubTreeR|AddTreeWithAdd|AddXD|SkipD|FellTreeD|AddRandomSubTreeR|AddTreeWithMult|AddTreeWithMult|AddTreeWithDiv|MutateNonTerminalR|AddRandomSubTreeR|MultXD|SubXD|MultXD|FellTreeD|DeleteTerminalR,FellTreeD,AddRandomSubTreeR,0,0,1,2,4
412,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((((x)*((x)*(2)))*(((8)*(6))+((x)*(x))))*(((0)-((2)-(4)))-((5)-((3)+((x)/(x)))))),(x),0.08790803621854112,0.00000016631641761271425,-0.9520056241269408,-0.00006007079079255256,0.14009973916693882,0.003999307395864648,0.000027386004867248414,0.00000013070265388545334,1.341071586781146,0.8344453563077964,3.0184248201747175,1.026304770292088,-0.9317876276283321,0.0011336157751654918,0.15396815557632448,0.008255384467473688,707.1051160171576,639.4778092142445,12357.276007551016,634.9177549537858,FellTreeD|AddXD|AddTreeWithDiv|MutateTerminalR|AddXD|AddRandomSubTreeR|FellTreeD|AddTreeWithSub|AddTreeWithSub|ReplaceBranchR|AddToLeafX|DivXD|AddTreeWithMult|MultXD|AddRandomSubTreeR|MultXD,AddRandomSubTreeR|AddTreeWithAdd|AddXD|SkipD|FellTreeD|AddRandomSubTreeR|AddTreeWithMult|AddTreeWithMult|AddTreeWithDiv|MutateNonTerminalR|AddRandomSubTreeR|MultXD|SubXD|MultXD|FellTreeD|DeleteTerminalR,AddRandomSubTreeR,AddRandomSubTreeR,0,0,2,7,4
413,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((x)*((x)-(6)))*((8)-((x)-(x)))),((x)*((9)-(8))),0.1880951232560583,0.00000018898587202736973,-0.9372332700991073,-0.002618328289652334,0.0054680084597640505,0.020008035472442794,0.00000015112179021594896,0.000006680000834312863,0.03941691369395535,0.20341128118237178,-0.6011299562818366,0.5528118775996176,-0.93627122335261,0.005344348291917423,-0.8960839478688126,0.07524314207826252,652.7895373255606,636.8104702835035,1064.4376867101657,592.031999885892,FellTreeD|AddXD|AddTreeWithDiv|MutateTerminalR|AddXD|AddRandomSubTreeR|FellTreeD|AddTreeWithSub|AddTreeWithSub|ReplaceBranchR|AddToLeafX|DivXD|AddTreeWithMult|MultXD|AddRandomSubTreeR|MultXD,AddRandomSubTreeR|AddTreeWithAdd|AddXD|SkipD|FellTreeD|AddRandomSubTreeR|AddTreeWithMult|AddTreeWithMult|AddTreeWithDiv|MutateNonTerminalR|AddRandomSubTreeR|MultXD|SubXD|MultXD|FellTreeD|DeleteTerminalR,AddRandomSubTreeR,AddRandomSubTreeR,0,0,2,1,4
414,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((((8)*(8))*((4)*((x)+(5))))/(((5)/(4))+((8)*((3)*(x)))))*((((6)*(x))+((x)/(2)))/(((0)-(4))*((x)-((x)/(x)))))),((x)*(9)),0.20293845377571237,0.000007665857793711266,-0.9617809434603921,0.01600241500057989,0.29589645275424636,0.022889433749894276,0.00018398951819657733,0.000007755320329395926,1.4686140887159114,0.3554077982389082,1.489765784163931,-0.021218408580579773,-0.9175467420774637,0.023020105215302525,0.8905808011703524,0.07377034044034662,15955.393229276578,625.4701433305686,978737.3192450851,592.9748917300143,FellTreeD|AddXD|AddTreeWithDiv|MutateTerminalR|AddXD|AddRandomSubTreeR|FellTreeD|AddTreeWithSub|AddTreeWithSub|ReplaceBranchR|AddToLeafX|DivXD|AddTreeWithMult|MultXD|AddRandomSubTreeR|MultXD,AddRandomSubTreeR|AddTreeWithAdd|AddXD|SkipD|FellTreeD|AddRandomSubTreeR|AddTreeWithMult|AddTreeWithMult|AddTreeWithDiv|MutateNonTerminalR|AddRandomSubTreeR|MultXD|SubXD|MultXD|FellTreeD|DeleteTerminalR,MultXD,AddRandomSubTreeR,0,0,1,8,4
415,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((((x)*(x))*((x)+(0)))-(((8)+(0))*((x)*(4))))-(((x)+((8)-(3)))/(((2)+(x))-((x)*((x)*(x)))))),((9)*((x)+(x))),-0.14865216884949548,-0.000014944559098165573,-0.8473926533343299,0.009797479696805177,0.5407090848050218,0.023860462197182606,0.0022493818663252107,0.000004493249388865627,0.02473932734256631,-0.14494329763548014,-0.41820292894301314,-0.4007808140630935,-0.7487776411387377,0.014606873725967019,0.9941101591077541,0.08188780654933482,251705.5773052906,630.8559035826385,1739137.9836390347,587.7780665825798,FellTreeD|AddXD|AddTreeWithDiv|MutateTerminalR|AddXD|AddRandomSubTreeR|FellTreeD|AddTreeWithSub|AddTreeWithSub|ReplaceBranchR|AddToLeafX|DivXD|AddTreeWithMult|MultXD|AddRandomSubTreeR|MultXD,AddRandomSubTreeR|AddTreeWithAdd|AddXD|SkipD|FellTreeD|AddRandomSubTreeR|AddTreeWithMult|AddTreeWithMult|AddTreeWithDiv|MutateNonTerminalR|AddRandomSubTreeR|MultXD|SubXD|MultXD|FellTreeD|DeleteTerminalR,MultXD,AddRandomSubTreeR,0,0,5,2,4
416,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((((x)*(2))-((x)*(5)))*(((x)+(9))*((1)-((5)*(6)))))*((((3)*(x))-((8)+(x)))-(((5)-(x))*((x)/((2)*(x)))))),((((2)/(4))*((8)+((5)+(7))))+(((0)+(x))-((9)*((x)*(x))))),0.21213775920521785,0.0007325238088791666,-0.8464997161937788,-0.3317938712180177,0.5778367955767449,0.5030576706663346,0.002205432883776445,0.005406468660107326,0.11887512608128416,-1.0398411034231043,1.04105142729262,2.322046970011377,-0.7020362986992165,-0.19058664307727477,0.9999174569418606,0.8077482151820992,NaN,NaN,124095790.05428468,123.08014552405365,FellTreeD|AddXD|AddTreeWithDiv|MutateTerminalR|AddXD|AddRandomSubTreeR|FellTreeD|AddTreeWithSub|AddTreeWithSub|ReplaceBranchR|AddToLeafX|DivXD|AddTreeWithMult|MultXD|AddRandomSubTreeR|MultXD,AddRandomSubTreeR|AddTreeWithAdd|AddXD|SkipD|FellTreeD|AddRandomSubTreeR|AddTreeWithMult|AddTreeWithMult|AddTreeWithDiv|MutateNonTerminalR|AddRandomSubTreeR|MultXD|SubXD|MultXD|FellTreeD|DeleteTerminalR,AddTreeWithSub,AddRandomSubTreeR,0,0,1,4,4
417,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((((x)*(9))*((9)*((9)-(0))))+((x)-((0)-((x)*(x))))),(((x)*(x))*((x)-(2))),0.04876353239996634,0.0000016411268246047893,-0.9560227848799231,0.0010827670130883922,0.2074531860929236,0.09909465486766786,0.000025766540866944314,0.00004395799277493747,2.272844636880222,0.12048421199593193,12.355080640053602,0.9017796486456411,-0.9288068972914685,0.020754109113867873,0.6901521711546037,0.6146295576030923,975.2845966087466,627.0329360279089,33058.95688043139,246.7152654827468,FellTreeD|AddXD|AddTreeWithDiv|MutateTerminalR|AddXD|AddRandomSubTreeR|FellTreeD|AddTreeWithSub|AddTreeWithSub|ReplaceBranchR|AddToLeafX|DivXD|AddTreeWithMult|MultXD|AddRandomSubTreeR|MultXD,AddRandomSubTreeR|AddTreeWithAdd|AddXD|SkipD|FellTreeD|AddRandomSubTreeR|AddTreeWithMult|AddTreeWithMult|AddTreeWithDiv|MutateNonTerminalR|AddRandomSubTreeR|MultXD|SubXD|MultXD|FellTreeD|DeleteTerminalR,FellTreeD,AddRandomSubTreeR,0,0,6,11,4
418,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((x)+(0))*((x)-(x))),(((2)-((9)*(8)))-((2)/((x)/(x)))),0.10562353555694765,0.000000824672022198034,-0.9375081979550702,-0.15358104644700057,0.0007302505148329652,0.24402466373997084,0.00000003197086839662302,0.0019067189720771338,-0.6281429866454248,-0.09403447079315702,1.043612654384383,-0.4003617831319479,-0.9371531653184142,-0.062334492625776144,-0.9356020063426314,0.02604099748215835,643.7555888003797,2647.9861483823297,659.6444917950544,621.6789630780811,FellTreeD|AddXD|AddTreeWithDiv|MutateTerminalR|AddXD|AddRandomSubTreeR|FellTreeD|AddTreeWithSub|AddTreeWithSub|ReplaceBranchR|AddToLeafX|DivXD|AddTreeWithMult|MultXD|AddRandomSubTreeR|MultXD,AddRandomSubTreeR|AddTreeWithAdd|AddXD|SkipD|FellTreeD|AddRandomSubTreeR|AddTreeWithMult|AddTreeWithMult|AddTreeWithDiv|MutateNonTerminalR|AddRandomSubTreeR|MultXD|SubXD|MultXD|FellTreeD|DeleteTerminalR,MultXD,AddRandomSubTreeR,0,0,3,1,4
419,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((3)*((8)/(7)))/((5)-(0))),(0),NaN,0,-0.9578415362407953,0,0.025343036701000063,0,0.000014547780629047672,0,-0.3935618453804411,NaN,-0.24169621091324345,NaN,-0.9501975950683483,0,-0.9372732306306027,0,510.138285768656,640.2028758309526,642.5257302699689,640.2028758309526,FellTreeD|AddXD|AddTreeWithDiv|MutateTerminalR|AddXD|AddRandomSubTreeR|FellTreeD|AddTreeWithSub|AddTreeWithSub|ReplaceBranchR|AddToLeafX|DivXD|AddTreeWithMult|MultXD|AddRandomSubTreeR|MultXD,AddRandomSubTreeR|AddTreeWithAdd|AddXD|SkipD|FellTreeD|AddRandomSubTreeR|AddTreeWithMult|AddTreeWithMult|AddTreeWithDiv|MutateNonTerminalR|AddRandomSubTreeR|MultXD|SubXD|MultXD|FellTreeD|DeleteTerminalR,AddRandomSubTreeR,AddRandomSubTreeR,0,0,1,1,4
420,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((8)*((9)*(8)))-((6)/((x)*(x)))),((((6)/(5))*((x)-(0)))*((x)-((0)*(x)))),-0.08569080785354774,-0.000012790772031389963,-0.9419502551200567,-0.193018531577208,0.02120579972950644,0.3239185633937961,0.000010205831262398855,0.0021831152290129694,-0.19673821461157762,-0.15474397581638616,-0.30805590390028215,-0.17319128927193805,-0.9358557328150843,-0.08968562141998582,-0.8026560652240307,0.7206322888820003,NaN,3657.559218762807,2021.442473141945,178.85201207205424,FellTreeD|AddXD|AddTreeWithDiv|MutateTerminalR|AddXD|AddRandomSubTreeR|FellTreeD|AddTreeWithSub|AddTreeWithSub|ReplaceBranchR|AddToLeafX|DivXD|AddTreeWithMult|MultXD|AddRandomSubTreeR|MultXD,AddRandomSubTreeR|AddTreeWithAdd|AddXD|SkipD|FellTreeD|AddRandomSubTreeR|AddTreeWithMult|AddTreeWithMult|AddTreeWithDiv|MutateNonTerminalR|AddRandomSubTreeR|MultXD|SubXD|MultXD|FellTreeD|DeleteTerminalR,MultXD,AddRandomSubTreeR,0,0,5,1,4
