gen,avgA,avgP,topA,topP,topADomStrat,topPDomStrat,topAStrategies,topPStrategies,topABirthGen,topPBirthGen,topADelta,topPDelta,topAEquation,topPEquation,spec,run
21,-0.20932768118547956,0.26163866436434446,0.22341298234540843,0.4952816753345647,MultXD,DivXD,MutateNonTerminalR|AddToLeafR|AddTreeWithDiv|SkipD|MutateNonTerminalR|AddTreeWithSub|MultXD|MultXD|AddRandomSubTreeR|MultXD,DivXD|AddTreeWithDiv|DivXD|AddTreeWithMult|AddXD|AddTreeWithSub|AddTreeWithDiv|AddTreeWithSub|DivXD|MutateTerminalR,20,20,1324932,1324932,((((((((1)*((9)-(4)))*(x))*((x)*((3)*(4))))+((2)+((5)-(2))))*(x))*(x))*(x)),(((((((7)-((9)*(x)))*(((8)-(x))+((5)/(0))))-(((4)-((((8)-(0))/(4))+((5)*(5))))+((7)*((x)*((x)*(x))))))/((6)/((4)-(8))))+(x))/(x)),5*x*x*x+2*x+7,2
22,-0.03361368167323723,0.2925778170591644,0.34571298011741725,0.5574543031730542,MultXD,DivXD,MutateNonTerminalR|AddToLeafR|AddTreeWithDiv|SkipD|MutateNonTerminalR|AddTreeWithSub|MultXD|MultXD|AddRandomSubTreeR|MultXD,DivXD|AddTreeWithDiv|MutateTerminalR|SubXD|AddXD|AddTreeWithSub|AddTreeWithDiv|AddTreeWithSub|DivXD|MutateTerminalR,21,21,5963882.8,5963882.8,(((((((5)*((2)+(1)))*((x)*(((x)*(9))*(2))))+(((4)-(9))+((x)+(7))))*(x))*(x))*(x)),((((((((5)*((x)-(7)))-(((6)/(8))+(((5)/(0))/(6))))*(((9)-(7))*((x)*(((4)-(9))*(x)))))/(x))-((1)-(8)))+(5))/(x)),5*x*x*x+2*x+7,2
23,-0.010484556343751051,0.3699480180356691,0.3764007789296314,0.6612286296194008,MultXD,AddTreeWithSub,MutateNonTerminalR|AddToLeafR|AddTreeWithDiv|SkipD|MutateNonTerminalR|AddTreeWithSub|MultXD|MultXD|AddRandomSubTreeR|MultXD,DivXD|AddTreeWithDiv|MutateTerminalR|SubXD|AddXD|AddTreeWithSub|AddTreeWithDiv|AddTreeWithSub|DivXD|MutateTerminalR,22,22,2657671.1,2657671.1,(((((((5)*(((8)/(1))*((3)-(0))))*((x)*(x)))+((2)*((x)+(7))))*(x))*(x))*(x)),((((((((4)-((4)*(x)))*((6)/((7)+(1))))-(((6)*((4)-(4)))+((7)*(((5)/(0))*(((x)/(6))*(x))))))/((5)-(2)))-(x))+(x))/(x)),5*x*x*x+2*x+7,2
24,-0.220592397982963,0.29636881490459005,0.10578476708233883,0.5016089243910857,MultXD,MutateTerminalR,MutateNonTerminalR|AddToLeafR|AddTreeWithDiv|SkipD|MutateNonTerminalR|AddTreeWithSub|MultXD|MultXD|AddRandomSubTreeR|MultXD,DivXD|AddTreeWithDiv|MutateTerminalR|AddTreeWithMult|AddXD|AddTreeWithSub|AddTreeWithDiv|AddTreeWithSub|DivXD|MutateTerminalR,23,23,127715509.5,127715509.5,(((((((5)*((x)*((0)-((0)-(4)))))*((x)*(x)))*((2)*((x)+((4)+(3)))))*(x))*(x))*(x)),((((((0)-((8)*(0)))*((x)*((4)/((0)/(0)))))/(((2)-(8))-(8)))+(x))/(x)),5*x*x*x+2*x+7,2
25,-0.15019377925445893,0.3714101791617338,0.2676704915611468,0.6662142073913463,MultXD,AddTreeWithSub,MutateNonTerminalR|AddToLeafR|AddTreeWithDiv|SkipD|MutateNonTerminalR|AddTreeWithSub|MultXD|MultXD|AddRandomSubTreeR|MultXD,DivXD|AddTreeWithDiv|MutateTerminalR|SubXD|AddXD|AddTreeWithSub|AddTreeWithDiv|AddTreeWithSub|DivXD|MutateTerminalR,24,24,7881986.3,7881986.3,((((((((5)+(9))*(x))*(((6)/(3))*((5)-(7))))*(((3)*(x))*((x)-(7))))*(x))*(x))*(x)),((((((((1)-((3)/(0)))+(((2)-(x))+((x)+(5))))-(((1)-(7))*(((2)/(8))*((x)*(x)))))/(x))-(x))+(x))/(x)),5*x*x*x+2*x+7,2
26,-0.06314997616882992,0.29487894930093217,0.6814541596753868,0.4781496048693434,MultXD,DivXD,MutateNonTerminalR|AddToLeafR|AddTreeWithDiv|SkipD|MutateNonTerminalR|AddTreeWithSub|MultXD|MultXD|AddRandomSubTreeR|MultXD,DivXD|AddTreeWithDiv|MutateTerminalR|AddTreeWithMult|AddXD|AddTreeWithSub|AddTreeWithDiv|AddTreeWithSub|DivXD|MutateTerminalR,25,25,10569981.5,10569981.5,((((((((7)-(x))*((4)*(2)))*((x)+(x)))*(((5)+(3))*((x)+(7))))*(x))*(x))*(x)),((((((((5)-(9))*(x))+((0)-((5)*(x))))+(((1)+((0)/(0)))*(((7)/(4))*((x)*((0)*((9)-(5)))))))/(x))+(x))/(x)),5*x*x*x+2*x+7,2
27,0.041283747388099534,0.19157170918598476,0.4990372284705389,0.4487261627539052,MultXD,MutateTerminalR,MutateNonTerminalR|AddToLeafR|AddTreeWithDiv|SkipD|MutateNonTerminalR|AddTreeWithSub|MultXD|MultXD|AddRandomSubTreeR|MultXD,DivXD|AddTreeWithDiv|MutateTerminalR|AddTreeWithMult|AddXD|AddTreeWithSub|AddTreeWithDiv|AddTreeWithSub|DivXD|MutateTerminalR,26,26,4608753.5,4608753.5,(((((((5)*(x))*((x)-((2)*(1))))*((2)*((3)*(x))))*(x))*(x))*(x)),(((((((5)*((x)+(x)))-(((x)+(0))/((2)-(8))))+((((4)*(9))*(((8)-(9))+(7)))*((0)*(((3)/(8))+(((7)/((4)-(4)))*(x))))))/(x))+(x))/(x)),5*x*x*x+2*x+7,2
28,-0.13230980233187645,0.26823685770930833,0.1347114079742489,0.6463040678820546,MultXD,DivXD,MutateNonTerminalR|AddToLeafR|AddTreeWithDiv|SkipD|MutateNonTerminalR|AddTreeWithSub|MultXD|MultXD|AddRandomSubTreeR|MultXD,DivXD|AddTreeWithDiv|MutateTerminalR|SubXD|AddXD|AddTreeWithSub|AddTreeWithDiv|AddTreeWithSub|DivXD|MutateTerminalR,26,27,17762158,17762158,(((((((5)*(x))*((x)*(((6)/((1)-(5)))-(2))))*(((6)*(5))+((x)+(7))))*(x))*(x))*(x)),(((((((((6)-(3))*((x)*(7)))-(((1)+(x))/((2)+((1)/(0)))))-(((2)*(x))*((3)*(((8)/(4))*((x)*((9)-(2)))))))/(x))-(x))+(x))/(x)),5*x*x*x+2*x+7,2
29,-0.26907604559888865,0.2773626856788454,0.28565987520076935,0.43906399502754423,MultXD,AddTreeWithSub,MutateNonTerminalR|AddToLeafR|AddTreeWithDiv|SkipD|MutateNonTerminalR|AddTreeWithSub|MultXD|MultXD|AddRandomSubTreeR|MultXD,DivXD|AddTreeWithDiv|MutateTerminalR|SubXD|AddXD|AddTreeWithSub|AddTreeWithDiv|AddTreeWithSub|DivXD|MutateTerminalR,28,28,15860340.5,15860340.5,(((((((5)*(x))*((x)*(((7)/(1))-(4))))*((((5)-(4))-(4))*((x)+(7))))*(x))*(x))*(x)),((((((((3)/((7)*(x)))*(((((2)/(7))-(8))*(0))-(((6)-(1))+(2))))-(((1)-(2))+((7)*((x)*((x)*(x))))))/((2)/(0)))-(x))+(x))/(x)),5*x*x*x+2*x+7,2
30,-0.05149844095659757,0.32791406768756176,0.1554513852586769,0.49152132312375035,MultXD,AddTreeWithDiv,MutateNonTerminalR|AddToLeafR|AddTreeWithDiv|SkipD|MutateNonTerminalR|AddTreeWithSub|MultXD|MultXD|AddRandomSubTreeR|MultXD,DivXD|AddTreeWithDiv|MutateTerminalR|SubXD|AddXD|AddTreeWithSub|AddTreeWithDiv|AddTreeWithSub|DivXD|MutateTerminalR,29,29,238829.1,238829.1,(((((((5)*(x))*(((3)-((3)-(6)))*(((1)*(1))-(4))))-((2)*((x)+(7))))*(x))*(x))*(x)),((((((((3)-((5)-(x)))*(((2)/(8))*(((2)-(9))*(x))))+((((3)-(7))+(x))+((7)*((x)*((x)*(x))))))/(0))-(x))+((4)/(3)))/(x)),5*x*x*x+2*x+7,2
31,-0.0225270506000405,0.32911022550121877,0.2792373163626364,0.5169716370209577,MultXD,AddTreeWithSub,MutateNonTerminalR|AddToLeafR|AddTreeWithDiv|SkipD|MutateNonTerminalR|AddTreeWithSub|MultXD|MultXD|AddRandomSubTreeR|MultXD,DivXD|AddTreeWithDiv|MutateTerminalR|SubXD|AddXD|AddTreeWithSub|AddTreeWithDiv|AddTreeWithSub|DivXD|MutateTerminalR,29,29,34618892.5,34618892.5,((((((((8)+(4))*(x))*(((3)+((0)+(x)))*((6)-(x))))*((2)*((x)+(7))))*(x))*(x))*(x)),((((((((5)*(((7)/(0))*(x)))-(((8)*(x))*((8)+(9))))-(((9)*(((4)-(0))-(2)))/((1)*((0)*((x)*((7)/(8)))))))/((4)-(0)))-(x))+(x))/(x)),5*x*x*x+2*x+7,2
32,-0.15997856000242328,0.396755909897857,0.04140044856098751,0.572093178390801,MultXD,DivXD,MutateNonTerminalR|AddToLeafR|AddTreeWithDiv|SkipD|MutateNonTerminalR|AddTreeWithSub|MultXD|MultXD|AddRandomSubTreeR|MultXD,DivXD|AddTreeWithDiv|MutateTerminalR|SubXD|AddXD|AddTreeWithSub|AddTreeWithDiv|AddTreeWithSub|DivXD|MutateTerminalR,31,31,4505074.270399103,4505074.270399103,(((((((5)+((9)*((5)/(((x)*(4))-(3)))))*((x)*(x)))*((2)*((x)+(7))))*(x))*(x))*(x)),((((((((5)*((5)+(0)))*(((x)+((0)-(2)))-(((8)/(1))+(9))))-(((0)*(((5)/(0))/(3)))+((7)*((x)*((x)*(x))))))/((x)-(3)))-(x))+(x))/(x)),5*x*x*x+2*x+7,2
33,-0.09301376740547598,0.3245616777625775,0.2455700758144938,0.6136368312482483,MultXD,AddTreeWithSub,MutateNonTerminalR|AddToLeafR|AddTreeWithDiv|SkipD|MutateNonTerminalR|AddTreeWithSub|MultXD|MultXD|AddRandomSubTreeR|MultXD,DivXD|AddTreeWithDiv|MutateTerminalR|SubXD|AddXD|AddTreeWithSub|AddTreeWithDiv|AddTreeWithSub|DivXD|MutateTerminalR,32,32,3975134.5,3975134.5,(((((((5)*((9)*(4)))*((x)*(x)))+(((0)-(2))+(((1)+((2)-(2)))+(7))))*(x))*(x))*(x)),((((((((4)/((1)*(x)))+(((x)*(x))+((2)*((1)-(2)))))-(((7)-((6)-(x)))+((6)*(((1)/(7))*((x)*(x))))))/((0)/((x)-(2))))-(4))+(x))/(x)),5*x*x*x+2*x+7,2
34,-0.21447925789296343,0.2983809464664279,0.23249303246399666,0.6015174527261025,MultXD,AddTreeWithSub,MutateNonTerminalR|AddToLeafR|AddTreeWithDiv|SkipD|MutateNonTerminalR|AddTreeWithSub|MultXD|MultXD|AddRandomSubTreeR|MultXD,DivXD|AddTreeWithDiv|MutateTerminalR|SubXD|AddXD|AddTreeWithSub|AddTreeWithDiv|AddTreeWithSub|DivXD|MutateTerminalR,33,33,63860050.5,63860050.5,((((((((5)*((0)-((x)-(0))))*((2)-(0)))*((x)*(x)))*((2)*((x)+(7))))*(x))*(x))*(x)),((((((((5)*((x)*(2)))-((((8)/(1))/(0))+((2)+(x))))+(((x)+((6)-(3)))*((x)*((x)*(x)))))/((5)-(5)))-(x))+(x))/(x)),5*x*x*x+2*x+7,2
35,-0.06736231037681907,0.25668387836806456,0.36095458753352355,0.502084324022068,MultXD,AddTreeWithSub,MutateNonTerminalR|AddToLeafR|AddTreeWithDiv|SkipD|MutateNonTerminalR|AddTreeWithSub|MultXD|MultXD|AddRandomSubTreeR|MultXD,DivXD|AddTreeWithDiv|MutateTerminalR|SubXD|AddXD|AddTreeWithSub|AddTreeWithDiv|AddTreeWithSub|DivXD|MutateTerminalR,34,33,176803282.3,176803282.3,(((((((5)+((9)/(3)))*(((9)-(1))*((9)*(6))))*(((8)+(3))*((x)+(7))))*(x))*(x))*(x)),(((((((((x)/(6))-((0)*(x)))*(((x)/(6))-((x)-(x))))-(((2)*((8)-(4)))+((7)*((x)*((x)*((7)/((x)-(x))))))))/(x))-(x))+((4)-(5)))/(x)),5*x*x*x+2*x+7,2
36,-0.14476868718966202,0.2710613669997306,0.23896286139940043,0.4997116928558277,MultXD,DivXD,MutateNonTerminalR|AddToLeafR|AddTreeWithDiv|SkipD|MutateNonTerminalR|AddTreeWithSub|MultXD|MultXD|AddRandomSubTreeR|MultXD,DivXD|AddTreeWithDiv|MutateTerminalR|SubXD|AddXD|AddTreeWithSub|AddTreeWithDiv|AddTreeWithSub|DivXD|MutateTerminalR,35,33,342998.3,342998.3,(((((((5)*((3)/(3)))*((x)+(x)))+((((8)-(6))*(9))*((x)*(7))))*(x))*(x))*(x)),((((((((5)*(((7)-(9))/(1)))*(((8)+((((3)-(0))/(0))/(9)))*((x)-(2))))-(((x)+((3)+(4)))-((8)*((x)*((x)*(x))))))/(x))-(x))+(x))/(9)),5*x*x*x+2*x+7,2
37,-0.19047981907603406,0.27011416237020197,0.07340545553114061,0.44880299021260717,MultXD,AddTreeWithSub,MutateNonTerminalR|AddToLeafR|AddTreeWithDiv|SkipD|MutateNonTerminalR|AddTreeWithSub|MultXD|MultXD|AddRandomSubTreeR|MultXD,DivXD|AddTreeWithDiv|MutateTerminalR|SubXD|AddXD|AddTreeWithSub|AddTreeWithDiv|AddTreeWithSub|DivXD|MutateTerminalR,34,36,35310570.2,35310570.2,(((((((5)*(x))*((x)*(x)))*((((3)-(8))+(0))*((x)-(((5)-(3))/(1)))))*(x))*(x))*(x)),((((((((5)*(((6)-(6))+(x)))*(((x)*((4)-(8)))/((3)+((7)/(0)))))*(((9)+(9))-((7)*((x)*((x)*(x))))))/(x))-(x))+((6)/(1)))/(x)),5*x*x*x+2*x+7,2
38,-0.11619955215959221,0.2696918610137297,0.02909456918707114,0.5986274043860058,MultXD,DivXD,MutateNonTerminalR|AddToLeafR|AddTreeWithDiv|SkipD|MutateNonTerminalR|AddTreeWithSub|MultXD|MultXD|AddRandomSubTreeR|MultXD,DivXD|AddTreeWithDiv|MutateTerminalR|SubXD|AddXD|AddTreeWithSub|AddTreeWithDiv|AddTreeWithSub|DivXD|MutateTerminalR,37,37,1411202.5,1411202.5,(((((((0)-(x))*((x)*((5)-(3))))*((2)*((x)+(7))))*(x))*(x))*(x)),(((((((8)-(((((4)/(6))-(1))/(3))*(x)))*((x)*(x)))/(0))-(x))+((1)-(3)))/(x)),5*x*x*x+2*x+7,2
39,-0.10985519206252954,0.24752381286715414,0.3534424032785273,0.4107985595341438,MultXD,MutateTerminalR,MutateNonTerminalR|AddToLeafR|AddTreeWithDiv|SkipD|MutateNonTerminalR|AddTreeWithSub|MultXD|MultXD|AddRandomSubTreeR|MultXD,DivXD|AddTreeWithDiv|MutateTerminalR|SubXD|AddXD|AddTreeWithSub|AddTreeWithDiv|AddTreeWithSub|DivXD|MutateTerminalR,38,38,632939.6,632939.6,(((((((5)*(x))*((x)*(x)))-(((7)*((4)+(2)))*(((0)-(0))+((4)*(8)))))*(x))*(x))*(x)),((((((((7)/(((6)/((2)-(3)))*(6)))+(((x)-(x))-((1)*(x))))+(((x)+((2)+(x)))+((7)*((4)*((x)*(x))))))/((1)/(0)))-(x))+((9)-(8)))/(x)),5*x*x*x+2*x+7,2
40,-0.09535023957974945,0.2806268730605725,0.18726759058744558,0.6617782246859808,MultXD,AddTreeWithSub,MutateNonTerminalR|AddToLeafR|AddTreeWithDiv|SkipD|MutateNonTerminalR|AddTreeWithSub|MultXD|MultXD|AddRandomSubTreeR|MultXD,DivXD|AddTreeWithDiv|MutateTerminalR|SubXD|AddXD|AddTreeWithSub|AddTreeWithDiv|AddTreeWithSub|DivXD|MutateTerminalR,39,39,5080236,5080236,(((((((((5)-((9)*(5)))*(6))+(x))*((x)*(x)))+(((1)+(4))*((x)+(7))))*(x))*(x))*(x)),((((((((5)*((9)/(3)))*(((6)+((x)/(7)))+((7)-(x))))*(((x)-((3)+(7)))-((3)*(((7)-(5))*((x)*(x))))))/((5)-((6)/(0))))-(x))+(x))/(x)),5*x*x*x+2*x+7,2
41,-0.009392397241597284,0.19333803176734096,0.4542399013709453,0.308803692855593,MultXD,AddTreeWithSub,MutateNonTerminalR|AddToLeafR|AddTreeWithDiv|SkipD|MutateNonTerminalR|AddTreeWithSub|MultXD|MultXD|AddToLeafR|MultXD,DivXD|AddTreeWithDiv|MutateTerminalR|SubXD|AddXD|AddTreeWithSub|AddTreeWithDiv|AddTreeWithSub|DivXD|MutateTerminalR,38,40,9373529.1,9373529.1,(((((((5)*(x))*(((x)-((8)-(4)))*(x)))*((2)*((x)+((6)*(5)))))*((7)-(5)))*(x))*(x)),(((((((((1)-(x))*((2)-((5)/(6))))+(((5)-(9))*((2)-((1)/(0)))))+(((2)*((x)+((0)-(1))))/((6)*((x)*((x)*(x))))))/(x))-(x))+(x))/(x)),5*x*x*x+2*x+7,2
42,-0.14524035378950645,0.25494194752375454,0.049254712555265666,0.5781150892315766,MultXD,AddTreeWithSub,MutateNonTerminalR|AddToLeafR|AddTreeWithDiv|SkipD|MutateNonTerminalR|AddTreeWithSub|MultXD|MultXD|AddRandomSubTreeR|MultXD,DivXD|AddTreeWithDiv|MutateTerminalR|SubXD|AddXD|AddTreeWithSub|AddTreeWithDiv|AddTreeWithSub|AddToLeafR|MutateTerminalR,41,41,1855033,1855033,((((((((4)-((1)-(6)))*(x))*((x)*(x)))+((2)*((x)*((7)+(8)))))*(x))*(x))*(x)),((((((((5)+((x)-(5)))+(((8)*(x))+((((2)-(8))/(x))-(8))))*(((9)*((6)/(8)))+((7)*(((2)/(8))*((x)*(x))))))/((2)-(2)))-(x))+(x))/(x)),5*x*x*x+2*x+7,2
43,0.016573184972104187,0.3277340993670574,0.5505933126215096,0.5832972727443817,MultXD,MutateTerminalR,MutateNonTerminalR|AddToLeafR|AddTreeWithDiv|SkipD|MutateNonTerminalR|AddTreeWithSub|MultXD|MultXD|AddRandomSubTreeR|MultXD,DivXD|AddTreeWithDiv|MutateTerminalR|SubXD|AddXD|AddTreeWithSub|AddTreeWithDiv|AddTreeWithSub|DivXD|MutateTerminalR,40,42,1582476.4,1582476.4,((((((((8)-(0))*(x))*((x)*(x)))+(((3)+(0))-(((6)/(x))+((7)-(9)))))*(x))*(x))*(x)),((((((((((2)-(4))/((6)/(6)))*((x)-(7)))/(((6)*(0))*((4)+(7))))*(((4)-((9)*(x)))+((7)*(((9)-(0))*((5)*(x))))))/(x))-(x))+(x))/(x)),5*x*x*x+2*x+7,2
44,-0.06914476123794447,0.2960550523864637,0.22095256148210868,0.49245420991929967,MultXD,AddTreeWithSub,MutateNonTerminalR|AddToLeafR|AddTreeWithDiv|SkipD|MutateNonTerminalR|AddTreeWithSub|MultXD|MultXD|AddRandomSubTreeR|MultXD,DivXD|AddTreeWithDiv|MutateTerminalR|SubXD|AddXD|AddTreeWithSub|AddTreeWithDiv|AddTreeWithSub|DivXD|MutateTerminalR,42,43,2468456.5,2468456.5,(((((((0)*(0))+((x)*(x)))*((((0)/((6)-(7)))-(7))*((x)+(7))))*(x))*(x))*(x)),((((((((5)*((x)*(6)))-(((4)*(2))+((8)-(0))))-(((x)-(((x)/((4)/(7)))/(8)))*((7)*((4)*((x)*(x))))))/((3)-(3)))-(x))+((3)-(3)))/(x)),5*x*x*x+2*x+7,2
45,-0.09956979720834136,0.35413992223859103,0.2823323362729703,0.6034914662273254,MultXD,DivXD,MutateNonTerminalR|AddToLeafR|AddTreeWithDiv|SkipD|MutateNonTerminalR|AddTreeWithSub|MultXD|MultXD|AddRandomSubTreeR|MultXD,DivXD|AddTreeWithDiv|MutateTerminalR|SubXD|AddXD|AddTreeWithSub|AddTreeWithDiv|AddTreeWithSub|DivXD|MutateTerminalR,44,44,16814912,16814912,(((((((5)*(x))*((x)*((0)-(x))))*(((5)-(7))-((9)+(6))))*(x))*(x))*(x)),((((((((2)/((0)*((7)-(3))))*(((6)-(8))+((x)+((4)/((9)/(3))))))*(((8)-(5))*((x)*((x)*(x)))))/(x))-(x))+(x))/(x)),5*x*x*x+2*x+7,2
46,-0.16686958090309645,0.2742779140779805,0.188382709110858,0.4266673445221909,MultXD,AddTreeWithSub,MutateNonTerminalR|AddToLeafR|AddTreeWithDiv|SkipD|MutateNonTerminalR|AddTreeWithSub|MultXD|MultXD|AddRandomSubTreeR|MultXD,DivXD|AddTreeWithDiv|MutateTerminalR|SubXD|AddXD|AddTreeWithSub|AddTreeWithDiv|AddTreeWithSub|DivXD|MutateTerminalR,45,44,512468504.5,512468504.5,(((((((5)*(x))*((7)*(9)))*((2)*((x)+((x)*((x)*(4))))))*(x))*(x))*(x)),((((((((5)*((x)*(x)))*(((9)+(2))-((5)*(3))))+((((6)/(0))-((9)/((2)-(5))))+((2)*((x)*((x)*(x))))))/(x))-((3)-(9)))+(x))/(x)),5*x*x*x+2*x+7,2
47,-0.11463709846305589,0.23964372622139624,0.1855912460564555,0.4968531796387432,MultXD,AddTreeWithSub,MutateNonTerminalR|AddToLeafR|AddTreeWithDiv|SkipD|MutateNonTerminalR|AddTreeWithSub|MultXD|MultXD|AddRandomSubTreeR|MultXD,DivXD|AddTreeWithDiv|MutateTerminalR|SubXD|AddXD|AddTreeWithSub|AddTreeWithDiv|AddTreeWithSub|DivXD|MutateTerminalR,46,46,65973843.5,65973843.5,(((((((5)*(x))*(((0)-(9))*(((3)+(6))*(3))))*((2)*((x)+((8)-(6)))))*(x))*(x))*(x)),((((((((5)*((x)*(7)))*(((0)+(8))-((3)+(x))))-(((1)-(((3)-(8))+(7)))/((9)*(((0)/(5))*(((x)-(5))*(5))))))/(x))-(x))+((1)/(3)))/(x)),5*x*x*x+2*x+7,2
48,-0.14997492858746791,0.27560649451170427,0.17886062785438805,0.4473369172734829,MultXD,AddTreeWithSub,MutateNonTerminalR|AddToLeafR|AddTreeWithDiv|SkipD|MutateNonTerminalR|AddTreeWithSub|MultXD|MultXD|AddRandomSubTreeR|MultXD,DivXD|AddTreeWithDiv|MutateTerminalR|SubXD|AddXD|AddTreeWithSub|AddTreeWithDiv|AddTreeWithSub|DivXD|MutateTerminalR,46,47,3388087.4333333327,3388087.4333333327,(((((((5)*(x))*(((x)*(5))-(x)))*(((x)/(6))*((x)+(((5)-(1))-(8)))))*(x))*(x))*(x)),((((((((0)/((2)*((6)/(0))))*((((3)/(2))*(x))*((2)-(0))))+(((2)+((7)+(8)))+((7)*((x)*(((5)-((5)-(9)))*(x))))))/(x))-(x))+(x))/(x)),5*x*x*x+2*x+7,2
49,-0.13612525734768918,0.3343431207801724,0.21962203292408344,0.5858397253612678,MultXD,DivXD,MutateNonTerminalR|AddToLeafR|AddTreeWithDiv|SkipD|MutateNonTerminalR|AddTreeWithSub|MultXD|MultXD|AddRandomSubTreeR|MultXD,DivXD|AddTreeWithDiv|MutateTerminalR|SubXD|AddXD|AddTreeWithSub|AddTreeWithDiv|AddTreeWithSub|DivXD|MutateTerminalR,48,46,1584254.5,1584254.5,((((((((1)-(9))*(x))*((x)*(x)))-((2)*(((2)-(1))*(((5)-(5))/(6)))))*(x))*(x))*(x)),((((((((5)+((2)+((6)-(3))))*(((4)/(0))-((1)+((8)/(8)))))*(((x)+(7))*((1)*((x)*(x)))))/(x))-((6)-(2)))+(x))/(x)),5*x*x*x+2*x+7,2
50,0.05584597744970462,0.3803782646566082,0.21962203292408344,0.44679234795497,MultXD,DivXD,MutateNonTerminalR|AddToLeafR|AddTreeWithDiv|SkipD|MutateNonTerminalR|AddTreeWithSub|MultXD|MultXD|AddRandomSubTreeR|MultXD,DivXD|AddTreeWithDiv|MutateTerminalR|SubXD|AddXD|AddTreeWithSub|AddTreeWithDiv|AddTreeWithSub|DivXD|MutateTerminalR,48,47,1584254.5,1584254.5,((((1)-((9)*(x)))*(((x)*(x))-((2)*(2))))-(((1)*((5)-(5)))/((6)*((x)*((x)*(x)))))),(((((5)*(4))-((1)*((8)-(4))))*(((6)/(0))*((7)/((8)+(6)))))+((((2)+(x))-((2)*(8)))*(((x)*(x))/((x)-((x)+((x)/(x))))))),5*x*x*x+2*x+7,2
1,-0.8668789239160677,0.19930369115547542,-0.3087521358500847,0.831758445097177,MultXD,DivXD,AddXD|SubXD|SkipD|AddTreeWithDiv|AddToLeafR|MultXD|AddXD|MutateNonTerminalR|ReplaceBranchR|MultXD,DivXD|AddTreeWithDiv|MultXD|AddTreeWithDiv|AddTreeWithMult|DivXD|SkipD|SubXD|AddTreeWithAdd|DivXD,0,0,53658983,53658983,(((((((((5)*((9)*(3)))*((x)*(x)))*((2)*((9)*(x))))+(x))-(x))*(x))+(x))*(x)),(((((((((6)-(x))+((2)-((0)+(0))))*((((5)/(9))+(0))/((5)/(((7)+(6))-(x)))))/((9)/((7)*(0))))*(x))/(x))-(x))/(x)),5*x*x*x+2*x+7,3
2,-0.9675877972381087,0.13506732268817873,-0.8126510813387746,0.49545707101673087,AddTreeWithAdd,DivXD,AddRandomSubTreeR|MultXD|MultXD|MutateTerminalR|DivXD|AddTreeWithAdd|ReplaceBranchXR|AddTreeWithAdd|AddRandomSubTreeR|AddTreeWithMult,DivXD|AddTreeWithDiv|MultXD|AddTreeWithDiv|AddTreeWithMult|DivXD|SkipD|SubXD|AddTreeWithAdd|DivXD,1,0,155179.9,155179.9,(((((((x)*(4))*(((x)+((0)+((3)+(7))))*(x)))+((2)*((x)+(7))))*(x))*((x)*(7)))/(x)),(((((((((5)*(((7)+(0))+((2)*(5))))-((2)*((x)*(x))))+(((((x)/(0))/(0))*(x))+((2)/((x)-((x)*(x))))))/(x))*(x))/(x))-(x))/(x)),5*x*x*x+2*x+7,3
3,-0.9299218495750807,0.22554465308390342,-0.7574032891881282,0.42778902957112025,AddTreeWithAdd,MutateTerminalR,AddRandomSubTreeR|MultXD|MultXD|MutateTerminalR|DivXD|AddTreeWithAdd|ReplaceBranchXR|AddTreeWithAdd|AddRandomSubTreeR|AddTreeWithMult,DivXD|AddToLeafR|MutateTerminalR|AddTreeWithSub|AddTreeWithSub|DivXD|MutateTerminalR|ReplaceBranchR|MultXD|ReplaceBranchR,1,2,142569.79333333333,142569.79333333333,(((((((x)*(5))*((x)*((7)+(9))))+((2)*((2)-((7)*(3)))))*((8)*(7)))*((0)+(6)))/(x)),((((((((8)*((3)-(9)))*((x)*(8)))+(((0)*(x))/((1)+(8))))*(((x)+((2)*(x)))*(((5)-(4))*(((2)-(7))/((x)-(x))))))/(x))/(x))*(x)),5*x*x*x+2*x+7,3
4,-0.8797437804075962,0.2721633332467803,-0.03875344257756171,0.5839867498505763,MultXD,DivXD,AddRandomSubTreeR|MultXD|MultXD|MutateTerminalR|DivXD|AddTreeWithAdd|SubXD|MultXD|AddTreeWithMult|MutateNonTerminalR,DivXD|AddTreeWithDiv|MultXD|AddTreeWithDiv|AddTreeWithMult|DivXD|SkipD|SubXD|AddTreeWithAdd|DivXD,3,0,1605888.5,1605888.5,(((((((((1)*(x))*((x)*((7)*(9))))+((2)*((x)+(7))))*(x))*((2)+((4)*(2))))+(x))-(x))*(x)),((((((((3)+((((0)+(0))/(3))*(x)))+((9)*(9)))/(x))*((3)/((0)*(5))))/(x))-(x))/(x)),5*x*x*x+2*x+7,3
